chrom_zdna,zdna_start,zdna_end,score,chrom_promoter,promoter_start,promoter_end,gene_symbol,strand,gene_name
NC_043022.1,17917283,17917309,39.0,NC_043022.1,17916478,17917477,LOC118768052,+,uncharacterized LOC118768052
NC_043022.1,17936412,17936426,21.0,NC_043022.1,17935438,17936437,LOC115224791,-,"rho guanine nucleotide exchange factor 26, transcript variant X3"
NC_043022.1,18609315,18609331,24.0,NC_043022.1,18609171,18610170,LOC115224764,+,"mitofusin-2, transcript variant X2"
NC_043022.1,18609841,18609864,56.5,NC_043022.1,18609171,18610170,LOC115224764,+,"mitofusin-2, transcript variant X2"
NC_043022.1,18676558,18676584,39.0,NC_043022.1,18676553,18677552,Trnai-aau,+,tRNA-Ile
NC_043022.1,18709353,18709365,18.0,NC_043022.1,18709264,18710263,LOC115224807,-,F-box only protein 42
NC_043022.1,18715899,18715943,110.0,NC_043022.1,18715849,18716848,LOC115224693,+,uncharacterized LOC115224693
NC_043022.1,18716582,18716601,39.5,NC_043022.1,18715849,18716848,LOC115224693,+,uncharacterized LOC115224693
NC_043022.1,18716688,18716715,40.5,NC_043022.1,18715849,18716848,LOC115224693,+,uncharacterized LOC115224693
NC_043022.1,18716797,18716817,30.0,NC_043022.1,18715849,18716848,LOC115224693,+,uncharacterized LOC115224693
NC_043022.1,18716837,18716848,16.5,NC_043022.1,18715849,18716848,LOC115224693,+,uncharacterized LOC115224693
NC_043022.1,18910079,18910101,88.0,NC_043022.1,18909982,18910981,LOC115224755,-,uncharacterized LOC115224755
NC_043022.1,18910111,18910169,153.0,NC_043022.1,18909982,18910981,LOC115224755,-,uncharacterized LOC115224755
NC_043022.1,18910203,18910232,76.5,NC_043022.1,18909982,18910981,LOC115224755,-,uncharacterized LOC115224755
NC_043022.1,18910254,18910269,55.5,NC_043022.1,18909982,18910981,LOC115224755,-,uncharacterized LOC115224755
NC_043022.1,18910270,18910293,56.5,NC_043022.1,18909982,18910981,LOC115224755,-,uncharacterized LOC115224755
NC_043022.1,18910356,18910372,24.0,NC_043022.1,18909982,18910981,LOC115224755,-,uncharacterized LOC115224755
NC_043022.1,18910377,18910432,104.5,NC_043022.1,18909982,18910981,LOC115224755,-,uncharacterized LOC115224755
NC_043022.1,19112032,19112060,42.0,NC_043022.1,19111401,19112400,LOC115224899,+,uncharacterized LOC115224899
NC_043022.1,19112105,19112118,41.5,NC_043022.1,19111401,19112400,LOC115224899,+,uncharacterized LOC115224899
NC_043022.1,19112317,19112340,34.5,NC_043022.1,19111401,19112400,LOC115224899,+,uncharacterized LOC115224899
NC_043022.1,19112341,19112369,42.0,NC_043022.1,19111401,19112400,LOC115224899,+,uncharacterized LOC115224899
NC_043022.1,19144400,19144444,66.0,NC_043022.1,19143803,19144802,LOC115224885,+,chitin-binding domain protein cbd-1-like
NC_043022.1,19144524,19144537,19.5,NC_043022.1,19143803,19144802,LOC115224885,+,chitin-binding domain protein cbd-1-like
NC_043022.1,19144539,19144550,16.5,NC_043022.1,19143803,19144802,LOC115224885,+,chitin-binding domain protein cbd-1-like
NC_043022.1,19144573,19144590,69.5,NC_043022.1,19143803,19144802,LOC115224885,+,chitin-binding domain protein cbd-1-like
NC_043022.1,19223291,19223303,40.0,NC_043022.1,19222872,19223871,LOC115224870,+,"tensin-4-like, transcript variant X2"
NC_043022.1,19223467,19223493,39.0,NC_043022.1,19222872,19223871,LOC115224870,+,"tensin-4-like, transcript variant X2"
NC_043022.1,19223503,19223525,33.0,NC_043022.1,19222872,19223871,LOC115224870,+,"tensin-4-like, transcript variant X2"
NC_043022.1,19223527,19223539,29.0,NC_043022.1,19222872,19223871,LOC115224870,+,"tensin-4-like, transcript variant X2"
NC_043022.1,19223582,19223593,16.5,NC_043022.1,19222872,19223871,LOC115224870,+,"tensin-4-like, transcript variant X2"
NC_043022.1,19223602,19223616,21.0,NC_043022.1,19222872,19223871,LOC115224870,+,"tensin-4-like, transcript variant X2"
NC_043022.1,19223618,19223632,21.0,NC_043022.1,19222872,19223871,LOC115224870,+,"tensin-4-like, transcript variant X2"
NC_043022.1,19223646,19223660,21.0,NC_043022.1,19222872,19223871,LOC115224870,+,"tensin-4-like, transcript variant X2"
NC_043022.1,19223684,19223696,18.0,NC_043022.1,19222872,19223871,LOC115224870,+,"tensin-4-like, transcript variant X2"
NC_043022.1,19223698,19223716,27.0,NC_043022.1,19222872,19223871,LOC115224870,+,"tensin-4-like, transcript variant X2"
NC_043022.1,19223718,19223736,27.0,NC_043022.1,19222872,19223871,LOC115224870,+,"tensin-4-like, transcript variant X2"
NC_043022.1,19223758,19223776,27.0,NC_043022.1,19222872,19223871,LOC115224870,+,"tensin-4-like, transcript variant X2"
NC_043022.1,19223808,19223832,36.0,NC_043022.1,19222872,19223871,LOC115224870,+,"tensin-4-like, transcript variant X2"
NC_043022.1,19223870,19223890,30.0,NC_043022.1,19222872,19223871,LOC115224870,+,"tensin-4-like, transcript variant X2"
NC_043022.1,19254158,19254170,40.0,NC_043022.1,19253418,19254417,LOC118768047,+,uncharacterized LOC118768047
NC_043022.1,19291050,19291066,24.0,NC_043022.1,19290356,19291355,LOC115224928,+,
NC_043022.1,19291068,19291080,18.0,NC_043022.1,19290356,19291355,LOC115224928,+,
NC_043022.1,19356835,19356869,51.0,NC_043022.1,19356267,19357266,LOC115224880,-,uncharacterized LOC115224880
NC_043022.1,19365139,19365178,80.5,NC_043022.1,19364556,19365555,LOC115224876,+,"E3 ubiquitin-protein ligase MIB1-like, transcript variant X2"
NC_043022.1,19557596,19557620,58.0,NC_043022.1,19557237,19558236,LOC115224818,-,cytochrome P450 3A4
NC_043022.1,19557631,19557642,27.5,NC_043022.1,19557237,19558236,LOC115224818,-,cytochrome P450 3A4
NC_043022.1,19557726,19557738,18.0,NC_043022.1,19557237,19558236,LOC115224818,-,cytochrome P450 3A4
NC_043022.1,19557986,19557998,18.0,NC_043022.1,19557237,19558236,LOC115224818,-,cytochrome P450 3A4
NC_043022.1,19558000,19558012,18.0,NC_043022.1,19557237,19558236,LOC115224818,-,cytochrome P450 3A4
NC_043022.1,19573565,19573581,24.0,NC_043022.1,19573392,19574391,LOC115224711,+,E3 ubiquitin-protein ligase MIB2-like
NC_043022.1,19594563,19594575,18.0,NC_043022.1,19593763,19594762,LOC115224698,+,thromboxane-A synthase
NC_043022.1,19612679,19612707,42.0,NC_043022.1,19612424,19613423,LOC115224863,+,cytochrome P450 3A8
NC_043022.1,19612880,19612900,52.0,NC_043022.1,19612424,19613423,LOC115224863,+,cytochrome P450 3A8
NC_043022.1,19612918,19612941,56.5,NC_043022.1,19612424,19613423,LOC115224863,+,cytochrome P450 3A8
NC_043022.1,19861960,19861973,96.5,NC_043022.1,19861760,19862759,LOC118768014,-,uncharacterized LOC118768014
NC_043022.1,19861976,19861989,41.5,NC_043022.1,19861760,19862759,LOC118768014,-,uncharacterized LOC118768014
NC_043022.1,19862306,19862318,18.0,NC_043022.1,19861760,19862759,LOC118768014,-,uncharacterized LOC118768014
NC_043022.1,20164383,20164394,16.5,NC_043022.1,20163926,20164925,LOC118768022,-,uncharacterized LOC118768022
NC_043022.1,20175483,20175494,16.5,NC_043022.1,20175208,20176207,LOC115224923,-,U2 spliceosomal RNA
NC_043022.1,20176009,20176046,99.5,NC_043022.1,20175208,20176207,LOC115224923,-,U2 spliceosomal RNA
NC_043022.1,20176047,20176062,99.5,NC_043022.1,20175208,20176207,LOC115224923,-,U2 spliceosomal RNA
NC_043022.1,20176063,20176083,52.0,NC_043022.1,20175208,20176207,LOC115224923,-,U2 spliceosomal RNA
NC_043022.1,20181090,20181105,22.5,NC_043022.1,20181052,20182051,LOC115224864,+,"E3 ubiquitin-protein ligase MIB2-like, transcript variant X1"
NC_043022.1,20181132,20181160,42.0,NC_043022.1,20181052,20182051,LOC115224864,+,"E3 ubiquitin-protein ligase MIB2-like, transcript variant X1"
NC_043022.1,20422631,20422644,41.5,NC_043022.1,20422104,20423103,LOC115224841,+,mannan polymerase complex subunit mnn9
NC_043022.1,20422773,20422801,86.0,NC_043022.1,20422104,20423103,LOC115224841,+,mannan polymerase complex subunit mnn9
NC_043022.1,20458210,20458221,38.5,NC_043022.1,20457221,20458220,LOC115224787,+,spindle and kinetochore-associated protein 2
NC_043022.1,20505235,20505251,24.0,NC_043022.1,20504666,20505665,LOC115224817,-,WD repeat-containing protein 75
NC_043022.1,20505419,20505431,18.0,NC_043022.1,20504666,20505665,LOC115224817,-,WD repeat-containing protein 75
NC_043022.1,20505522,20505536,21.0,NC_043022.1,20504666,20505665,LOC115224817,-,WD repeat-containing protein 75
NC_043022.1,20507663,20507691,42.0,NC_043022.1,20507538,20508537,LOC115224908,+,cationic amino acid transporter 2-like
NC_043022.1,20552975,20552986,38.5,NC_043022.1,20552535,20553534,LOC115224788,-,sex peptide receptor
NC_043022.1,20823572,20823585,19.5,NC_043022.1,20822780,20823779,LOC115224831,-,signal recognition particle receptor subunit beta
NC_043022.1,21085936,21085950,21.0,NC_043022.1,21085632,21086631,LOC118768000,+,uncharacterized LOC118768000
NC_043022.1,21206774,21206786,40.0,NC_043022.1,21205839,21206838,LOC115224882,-,"fumarate hydratase class I, aerobic, transcript variant X2"
NC_043022.1,21206774,21206786,40.0,NC_043022.1,21206105,21207104,LOC115224888,+,large subunit GTPase 1 homolog
NC_043022.1,21878409,21878421,18.0,NC_043022.1,21878356,21879355,LOC115224727,+,uncharacterized LOC115224727
NC_043022.1,22101488,22101503,55.5,NC_043022.1,22100898,22101897,LOC115224931,+,
NC_043022.1,22308997,22309009,62.0,NC_043022.1,22308992,22309991,LOC118768051,-,"uncharacterized LOC118768051, transcript variant X4"
NC_043022.1,22309165,22309177,73.0,NC_043022.1,22308992,22309991,LOC118768051,-,"uncharacterized LOC118768051, transcript variant X4"
NC_043022.1,22315087,22315099,18.0,NC_043022.1,22314254,22315253,LOC115224912,+,UPF0764 protein C16orf89 homolog
NC_043022.1,22577820,22577848,42.0,NC_043022.1,22576847,22577846,LOC115224924,+,U6 spliceosomal RNA
NC_043022.1,22756706,22756718,62.0,NC_043022.1,22756480,22757479,LOC115224773,+,Parkinson disease protein 7 homolog
NC_043022.1,22806067,22806091,168.0,NC_043022.1,22805645,22806644,LOC115224837,-,mitochondrial 2-oxoglutarate/malate carrier protein
NC_043022.1,23086182,23086193,38.5,NC_043022.1,23085414,23086413,LOC115224874,-,hillarin
NC_043022.1,23371836,23371852,35.0,NC_043022.1,23371325,23372324,LOC118768001,-,uncharacterized LOC118768001
NC_043022.1,23537591,23537603,73.0,NC_043022.1,23537246,23538245,LOC115224761,+,"serine-rich adhesin for platelets, transcript variant X3"
NC_043022.1,23642542,23642574,48.0,NC_043022.1,23642457,23643456,LOC118768033,-,uncharacterized LOC118768033
NC_043022.1,24145225,24145236,16.5,NC_043022.1,24144531,24145530,Trnak-uuu,-,tRNA-Lys
NC_043022.1,25098034,25098059,103.5,NC_043022.1,25097777,25098776,LOC115224741,-,"ephrin type-A receptor 4a, transcript variant X3"
NC_043022.1,25212515,25212526,16.5,NC_043022.1,25212289,25213288,LOC118768048,+,uncharacterized LOC118768048
NC_043022.1,25212657,25212668,27.5,NC_043022.1,25212289,25213288,LOC118768048,+,uncharacterized LOC118768048
NC_043022.1,25213014,25213036,33.0,NC_043022.1,25212289,25213288,LOC118768048,+,uncharacterized LOC118768048
NC_043022.1,25213169,25213197,64.0,NC_043022.1,25212289,25213288,LOC118768048,+,uncharacterized LOC118768048
NC_043010.1,278567,278578,38.5,NC_043010.1,278572,279571,LOC115218936,-,zinc finger protein 665-like
NC_043010.1,3176141,3176159,49.0,NC_043010.1,3176144,3177143,LOC118766071,+,uncharacterized LOC118766071
NC_043010.1,5083653,5083665,18.0,NC_043010.1,5083656,5084655,LOC118766068,-,uncharacterized LOC118766068
NC_043010.1,6178398,6178460,368.0,NC_043010.1,6178426,6179425,LOC115218744,-,"protocadherin gamma-B1, transcript variant X2"
NC_043010.1,11649821,11649835,21.0,NC_043010.1,11649835,11650834,LOC118766130,-,uncharacterized LOC118766130
NC_043010.1,13362035,13362049,43.0,NC_043010.1,13362044,13363043,LOC115219230,-,"protocadherin beta-15, transcript variant X6"
NC_043010.1,17032651,17032667,35.0,NC_043010.1,17032659,17033658,LOC115219198,-,arginase-1-like
NC_043010.1,19147436,19147484,72.0,NC_043010.1,19147474,19148473,LOC115219021,+,WD40 repeat-containing protein SMU1
NC_043010.1,26332042,26332054,29.0,NC_043010.1,26332052,26333051,LOC115219289,-,uncharacterized protein ZK1073.1
NC_043010.1,28277154,28277168,21.0,NC_043010.1,28277166,28278165,LOC115219295,+,"kielin/chordin-like protein, transcript variant X1"
NC_043010.1,41205459,41205483,36.0,NC_043010.1,41205477,41206476,LOC115219205,-,"protein FAM184A, transcript variant X2"
NC_043010.1,43106692,43106720,174.0,NC_043010.1,43106697,43107696,LOC115218799,-,zinc finger protein OZF-like
NC_043010.1,58563496,58563513,36.5,NC_043010.1,58563497,58564496,LOC118766022,-,uncharacterized LOC118766022
NC_043010.1,61178260,61178274,21.0,NC_043010.1,61178273,61179272,LOC115218821,+,zinc finger protein 271-like
NC_043010.1,61939265,61939279,21.0,NC_043010.1,61939268,61940267,LOC115219441,-,"granzyme E, transcript variant X2"
NC_043010.1,62472587,62472604,135.5,NC_043010.1,62472601,62473600,LOC118766114,+,uncharacterized LOC118766114
NC_043010.1,63620009,63620021,18.0,NC_043010.1,63620020,63621019,LOC118766025,-,uncharacterized LOC118766025
NC_043010.1,64070241,64070269,86.0,NC_043010.1,64070250,64071249,LOC115218879,-,uncharacterized LOC115218879
NC_043010.1,160591,160602,49.5,NC_043010.1,159700,160699,LOC115219139,+,"zinc finger protein 16-like, transcript variant X1"
NC_043010.1,279137,279176,58.5,NC_043010.1,278572,279571,LOC115218936,-,zinc finger protein 665-like
NC_043010.1,724382,724411,43.5,NC_043010.1,724006,725005,LOC115219576,+,
NC_043010.1,724412,724431,28.5,NC_043010.1,724006,725005,LOC115219576,+,
NC_043010.1,724531,724542,16.5,NC_043010.1,724006,725005,LOC115219576,+,
NC_043010.1,724910,724943,159.5,NC_043010.1,724006,725005,LOC115219576,+,
NC_043010.1,1091222,1091242,52.0,NC_043010.1,1090907,1091906,LOC115219216,-,"protocadherin beta-2-like, transcript variant X1"
NC_043010.1,1091725,1091738,19.5,NC_043010.1,1090907,1091906,LOC115219216,-,"protocadherin beta-2-like, transcript variant X1"
NC_043010.1,1391479,1391492,19.5,NC_043010.1,1391328,1392327,LOC115218755,-,"protocadherin beta-15-like, transcript variant X2"
NC_043010.1,1391503,1391516,118.5,NC_043010.1,1391328,1392327,LOC115218755,-,"protocadherin beta-15-like, transcript variant X2"
NC_043010.1,1536242,1536268,39.0,NC_043010.1,1535887,1536886,LOC115218756,-,"protocadherin-18-like, transcript variant X1"
NC_043010.1,1536270,1536288,27.0,NC_043010.1,1535887,1536886,LOC115218756,-,"protocadherin-18-like, transcript variant X1"
NC_043010.1,1536838,1536862,36.0,NC_043010.1,1535887,1536886,LOC115218756,-,"protocadherin-18-like, transcript variant X1"
NC_043010.1,1680190,1680202,40.0,NC_043010.1,1680035,1681034,LOC118765871,-,uncharacterized LOC118765871
NC_043010.1,1916938,1916960,55.0,NC_043010.1,1916797,1917796,LOC115218758,-,"protocadherin-18, transcript variant X8"
NC_043010.1,1917742,1917754,29.0,NC_043010.1,1916797,1917796,LOC115218758,-,"protocadherin-18, transcript variant X8"
NC_043010.1,1917772,1917784,18.0,NC_043010.1,1916797,1917796,LOC115218758,-,"protocadherin-18, transcript variant X8"
NC_043010.1,1985478,1985495,25.5,NC_043010.1,1984714,1985713,LOC115219563,-,U6atac minor spliceosomal RNA
NC_043010.1,2018593,2018607,21.0,NC_043010.1,2017807,2018806,LOC118765873,-,uncharacterized LOC118765873
NC_043010.1,2018625,2018648,111.5,NC_043010.1,2017807,2018806,LOC118765873,-,uncharacterized LOC118765873
NC_043010.1,2360868,2360884,24.0,NC_043010.1,2360731,2361730,LOC118765874,+,uncharacterized LOC118765874
NC_043010.1,2432721,2432733,18.0,NC_043010.1,2432358,2433357,LOC115218757,-,"putative protocadherin beta-18, transcript variant X1"
NC_043010.1,2432763,2432779,24.0,NC_043010.1,2432358,2433357,LOC115218757,-,"putative protocadherin beta-18, transcript variant X1"
NC_043010.1,2627741,2627753,62.0,NC_043010.1,2627691,2628690,LOC115219532,-,"protocadherin beta-15, transcript variant X2"
NC_043010.1,2627754,2627766,29.0,NC_043010.1,2627691,2628690,LOC115219532,-,"protocadherin beta-15, transcript variant X2"
NC_043010.1,2628142,2628160,27.0,NC_043010.1,2627691,2628690,LOC115219532,-,"protocadherin beta-15, transcript variant X2"
NC_043010.1,2628225,2628246,42.5,NC_043010.1,2627691,2628690,LOC115219532,-,"protocadherin beta-15, transcript variant X2"
NC_043010.1,2628304,2628315,27.5,NC_043010.1,2627691,2628690,LOC115219532,-,"protocadherin beta-15, transcript variant X2"
NC_043010.1,3036614,3036626,18.0,NC_043010.1,3036584,3037583,LOC115219527,-,"protocadherin beta-15, transcript variant X1"
NC_043010.1,3120640,3120658,27.0,NC_043010.1,3120054,3121053,LOC115219552,-,5S ribosomal RNA
NC_043010.1,3120928,3120942,21.0,NC_043010.1,3120054,3121053,LOC115219552,-,5S ribosomal RNA
NC_043010.1,3120973,3120984,16.5,NC_043010.1,3120054,3121053,LOC115219552,-,5S ribosomal RNA
NC_043010.1,3121003,3121022,28.5,NC_043010.1,3120054,3121053,LOC115219552,-,5S ribosomal RNA
NC_043010.1,3214424,3214435,16.5,NC_043010.1,3214423,3215422,LOC115219537,-,"protocadherin beta-15-like, transcript variant X1"
NC_043010.1,3214482,3214504,33.0,NC_043010.1,3214423,3215422,LOC115219537,-,"protocadherin beta-15-like, transcript variant X1"
NC_043010.1,3445553,3445571,27.0,NC_043010.1,3445548,3446547,LOC118760832,-,protocadherin beta-15-like
NC_043010.1,3479444,3479456,18.0,NC_043010.1,3479215,3480214,LOC118766066,-,uncharacterized LOC118766066
NC_043010.1,3479722,3479768,69.0,NC_043010.1,3479215,3480214,LOC118766066,-,uncharacterized LOC118766066
NC_043010.1,4264327,4264340,19.5,NC_043010.1,4264202,4265201,LOC115219540,-,"protocadherin-19, transcript variant X1"
NC_043010.1,4264401,4264422,42.5,NC_043010.1,4264202,4265201,LOC115219540,-,"protocadherin-19, transcript variant X1"
NC_043010.1,4559403,4559420,25.5,NC_043010.1,4559374,4560373,LOC115219529,-,"protocadherin gamma-B4-like, transcript variant X1"
NC_043010.1,4559524,4559536,18.0,NC_043010.1,4559374,4560373,LOC115219529,-,"protocadherin gamma-B4-like, transcript variant X1"
NC_043010.1,4559639,4559658,39.5,NC_043010.1,4559374,4560373,LOC115219529,-,"protocadherin gamma-B4-like, transcript variant X1"
NC_043010.1,4559968,4559980,18.0,NC_043010.1,4559374,4560373,LOC115219529,-,"protocadherin gamma-B4-like, transcript variant X1"
NC_043010.1,4560042,4560054,18.0,NC_043010.1,4559374,4560373,LOC115219529,-,"protocadherin gamma-B4-like, transcript variant X1"
NC_043010.1,4560112,4560130,27.0,NC_043010.1,4559374,4560373,LOC115219529,-,"protocadherin gamma-B4-like, transcript variant X1"
NC_043010.1,5379097,5379117,30.0,NC_043010.1,5379085,5380084,LOC118766062,+,uncharacterized LOC118766062
NC_043010.1,5379324,5379336,40.0,NC_043010.1,5379085,5380084,LOC118766062,+,uncharacterized LOC118766062
NC_043010.1,5380043,5380062,28.5,NC_043010.1,5379085,5380084,LOC118766062,+,uncharacterized LOC118766062
NC_043010.1,5868467,5868494,40.5,NC_043010.1,5867521,5868520,LOC115219594,+,U6 spliceosomal RNA
NC_043010.1,5920618,5920629,16.5,NC_043010.1,5920362,5921361,LOC115219528,-,"protocadherin gamma-A11, transcript variant X2"
NC_043010.1,5936694,5936705,16.5,NC_043010.1,5936438,5937437,LOC115218963,-,"protocadherin beta-15-like, transcript variant X1"
NC_043010.1,5953855,5953873,27.0,NC_043010.1,5953609,5954608,LOC115219524,-,protocadherin beta-15-like
